image_cue_1,image_cue_2,image_cue_3,image_target_1,image_target_2,image_target_3,targetStart,startTime,endTime,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textStart.started,textStart.stopped,keyStart.keys,keyStart.rt,keyStart.started,keyStart.stopped,imageTrailBefore_1.started,imageTrailBefore_1.stopped,imageTrialBefore_2.started,imageTrialBefore_2.stopped,imageTrialBefore_3.started,imageTrialBefore_3.stopped,imageTrialCue_1.started,imageTrialCue_1.stopped,imageTrialCue_2.started,imageTrialCue_2.stopped,imageTrialCue_3.started,imageTrialCue_3.stopped,TrialSceenTargetStart,TrialSceenTargetEnd,imageTrialTarget_1.started,imageTrialTarget_1.stopped,imageTrialTarget_2.started,imageTrialTarget_2.stopped,imageTrialTarget_3.started,imageTrialTarget_3.stopped,keyResponse.keys,keyResponse.rt,keyResponse.started,keyResponse.stopped,textBlank500.started,textBlank500.stopped,textEndSceen.started,textEndSceen.stopped,participant,session,date,expName,psychopyVersion,frameRate,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,78,78,32,,,,,,,,,,,,,210.11253776,None,210.11253776,None,210.11253776,None,211.15148159700004,None,211.15148159700004,None,211.15148159700004,None,0.3,0.44999999999999996,211.30400948999988,211.45923154900004,211.30400948999988,211.45923154900004,211.30400948999988,211.45923154900004,space,0.19185042399999475,211.30400948999988,None,211.49829327400005,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,79,79,21,,,,,,,,,,,,,211.99918960899993,None,211.99918960899993,None,211.99918960899993,None,213.03837116700004,None,213.03837116700004,None,213.03837116700004,None,0.2,0.35,213.18904546099986,213.33437584699993,213.18904546099986,213.33437584699993,213.18904546099986,213.33437584699993,space,0.21305149699992398,213.18904546099986,None,213.40454301700004,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,80,80,85,,,,,,,,,,,,,213.90475189699998,None,213.90475189699998,None,213.90475189699998,None,214.94301879500006,None,214.94301879500006,None,214.94301879500006,None,0.1,0.25,215.1036998589999,215.24951892799993,215.1036998589999,215.24951892799993,215.1036998589999,215.24951892799993,space,0.2553850629999488,215.1036998589999,None,215.36103907199993,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,81,81,3,,,,,,,,,,,,,215.86128976899988,None,215.86128976899988,None,215.86128976899988,None,216.9005603689999,None,216.9005603689999,None,216.9005603689999,None,0.3,0.44999999999999996,217.05206907600007,217.20232381599988,217.05206907600007,217.20232381599988,217.05206907600007,217.20232381599988,space,0.17156662899992625,217.05206907600007,None,217.22593894199997,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,82,82,5,,,,,,,,,,,,,217.725310422,None,217.725310422,None,217.725310422,None,218.76527092100002,None,218.76527092100002,None,218.76527092100002,None,0.05,0.2,218.93060955599992,219.07267682600002,218.93060955599992,219.07267682600002,218.93060955599992,219.07267682600002,space,0.1794794689999435,218.93060955599992,None,219.11256141299998,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,0,0.05,0.2,0,83,83,27,,,,,,,,,,,,,219.6137491359999,None,219.6137491359999,None,219.6137491359999,None,220.65284424100003,None,220.65284424100003,None,220.65284424100003,None,0.0,0.15,220.80724319500007,220.959664674,220.80724319500007,220.959664674,220.80724319500007,220.959664674,space,0.1938789270000143,220.80724319500007,None,221.00344765099987,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.1,0.25,0,84,84,59,,,,,,,,,,,,,221.5042185819999,None,221.5042185819999,None,221.5042185819999,None,222.54333717999987,None,222.54333717999987,None,222.54333717999987,None,0.2,0.35,222.69244444899994,222.85849796900004,222.69244444899994,222.85849796900004,222.69244444899994,222.85849796900004,space,1.0040988600001128,222.69244444899994,None,223.69853838400002,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,0,0.3,0.45,0,85,85,97,,,,,,,,,,,,,224.19827805800003,None,224.19827805800003,None,224.19827805800003,None,225.23656744900006,None,225.23656744900006,None,225.23656744900006,None,0.2,0.35,225.40210871200009,None,225.40210871200009,None,225.40210871200009,None,space,0.026857387999825733,225.40210871200009,None,225.43147544700003,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,86,86,45,,,,,,,,,,,,,225.9320649959999,None,225.9320649959999,None,225.9320649959999,None,226.97002090900003,None,226.97002090900003,None,226.97002090900003,None,0.2,0.35,227.1225882299999,227.2818558749999,227.1225882299999,227.2818558749999,227.1225882299999,227.2818558749999,space,0.1780608880001182,227.1225882299999,None,227.30297863199996,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.05,0.2,0,87,87,39,,,,,,,,,,,,,227.80350728099995,None,227.80350728099995,None,227.80350728099995,None,228.84233325000002,None,228.84233325000002,None,228.84233325000002,None,0.05,0.2,229.01200294099988,229.14126999200005,229.01200294099988,229.14126999200005,229.01200294099988,229.14126999200005,space,0.7906863810001141,229.01200294099988,None,229.80534808000004,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.0,0.15,0,88,88,9,,,,,,,,,,,,,230.305690797,None,230.305690797,None,230.305690797,None,231.34432887700007,None,231.34432887700007,None,231.34432887700007,None,0.3,0.44999999999999996,231.50030195600004,231.64357956700007,231.50030195600004,231.64357956700007,231.50030195600004,231.64357956700007,space,0.22749904800002696,231.50030195600004,None,231.730259886,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.2,0.35,0,89,89,68,,,,,,,,,,,,,232.2308672999999,None,232.2308672999999,None,232.2308672999999,None,233.27012698099986,None,233.27012698099986,None,233.27012698099986,None,0.0,0.15,233.43003713099995,233.571202729,233.43003713099995,233.571202729,233.43003713099995,233.571202729,space,0.17456670799992935,233.43003713099995,None,233.60699809799996,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,0,0.5,0.65,0,90,90,107,,,,,,,,,,,,,234.10849321600006,None,234.10849321600006,None,234.10849321600006,None,235.14691839599993,None,235.14691839599993,None,235.14691839599993,None,0.1,0.25,235.299008113,235.45649432800008,235.299008113,235.45649432800008,235.299008113,235.45649432800008,space,0.1663870089998909,235.299008113,None,235.46770694600002,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,91,91,100,,,,,,,,,,,,,235.968078279,None,235.968078279,None,235.968078279,None,237.008934393,None,237.008934393,None,237.008934393,None,0.1,0.25,237.17101885199997,237.31555552299994,237.17101885199997,237.31555552299994,237.17101885199997,237.31555552299994,space,0.3151138120001633,237.17101885199997,None,237.48776916500003,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.5,0.65,0,92,92,118,,,,,,,,,,,,,237.9870421039999,None,237.9870421039999,None,237.9870421039999,None,239.02664314800006,None,239.02664314800006,None,239.02664314800006,None,0.1,0.25,239.17594736800004,239.341437725,239.17594736800004,239.341437725,239.17594736800004,239.341437725,space,2.450177091999876,239.17594736800004,None,241.62856294899996,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,0,0.0,0.15,0,93,93,7,,,,,,,,,,,,,242.130917824,None,242.130917824,None,242.130917824,None,243.16808669599993,None,243.16808669599993,None,243.16808669599993,None,0.5,0.65,243.31820041499998,243.46907428199995,243.31820041499998,243.46907428199995,243.31820041499998,243.46907428199995,space,0.15533728200011865,243.31820041499998,None,243.47557122699993,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,94,94,23,,,,,,,,,,,,,243.97702712400007,None,243.97702712400007,None,243.97702712400007,None,245.01505550900004,None,245.01505550900004,None,245.01505550900004,None,0.3,0.44999999999999996,245.1656425949999,245.316979695,245.1656425949999,245.316979695,245.1656425949999,245.316979695,space,0.3580833959999836,245.1656425949999,None,245.52607243399996,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,95,95,110,,,,,,,,,,,,,246.026780927,None,246.026780927,None,246.026780927,None,247.06644304999998,None,247.06644304999998,None,247.06644304999998,None,0.1,0.25,247.2161204759999,247.37892947800003,247.2161204759999,247.37892947800003,247.2161204759999,247.37892947800003,space,1.180066560000114,247.2161204759999,None,248.398550451,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.05,0.2,0,96,96,38,,,,,,,,,,,,,248.89908218599987,None,248.89908218599987,None,248.89908218599987,None,249.93733692600006,None,249.93733692600006,None,249.93733692600006,None,0.05,0.2,250.08731666699998,None,250.08731666699998,None,250.08731666699998,None,space,0.05244853900012458,250.08731666699998,None,250.14207955900008,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,97,97,114,,,,,,,,,,,,,250.64229756099996,None,250.64229756099996,None,250.64229756099996,None,251.67891778399996,None,251.67891778399996,None,251.67891778399996,None,0.1,0.25,251.83594301699998,251.980435951,251.83594301699998,251.980435951,251.83594301699998,251.980435951,space,0.2478621430000203,251.83594301699998,None,252.085873849,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,98,98,81,,,,,,,,,,,,,252.58692591600004,None,252.58692591600004,None,252.58692591600004,None,253.62477251300004,None,253.62477251300004,None,253.62477251300004,None,0.1,0.25,253.78532770799995,253.92561424400003,253.78532770799995,253.92561424400003,253.78532770799995,253.92561424400003,space,0.22987203999991834,253.78532770799995,None,254.01748064900005,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,99,99,71,,,,,,,,,,,,,254.51840898600005,None,254.51840898600005,None,254.51840898600005,None,255.55973956700007,None,255.55973956700007,None,255.55973956700007,None,0.2,0.35,255.72815903999992,255.86307498100007,255.72815903999992,255.86307498100007,255.72815903999992,255.86307498100007,space,0.19374909599991952,255.72815903999992,None,255.92419434800001,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,100,100,56,,,,,,,,,,,,,256.42597167299994,None,256.42597167299994,None,256.42597167299994,None,257.4617022169999,None,257.4617022169999,None,257.4617022169999,None,0.3,0.44999999999999996,257.61407594700006,None,257.61407594700006,None,257.61407594700006,None,space,0.01584475200002089,257.61407594700006,None,257.632411662,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,101,101,12,,,,,,,,,,,,,258.1326000160001,None,258.1326000160001,None,258.1326000160001,None,259.1723729859999,None,259.1723729859999,None,259.1723729859999,None,0.05,0.2,259.32902334900007,259.46845723600006,259.32902334900007,259.46845723600006,259.32902334900007,259.46845723600006,space,0.3006593239999802,259.32902334900007,None,259.631936825,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.1,0.25,0,102,102,49,,,,,,,,,,,,,260.1327284749999,None,260.1327284749999,None,260.1327284749999,None,261.17358178100005,None,261.17358178100005,None,261.17358178100005,None,0.3,0.44999999999999996,261.3205170319999,261.473530826,261.3205170319999,261.473530826,261.3205170319999,261.473530826,space,2.1359846919999654,261.3205170319999,None,263.4587736279999,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,103,103,72,,,,,,,,,,,,,263.9587575219999,None,263.9587575219999,None,263.9587575219999,None,264.999076446,None,264.999076446,None,264.999076446,None,0.5,0.65,265.152216609,265.2974867280001,265.152216609,265.2974867280001,265.152216609,265.2974867280001,space,0.18124323100005313,265.152216609,None,265.33576181399997,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,104,104,111,,,,,,,,,,,,,265.835646851,None,265.835646851,None,265.835646851,None,266.875951654,None,266.875951654,None,266.875951654,None,0.5,0.65,267.02786651200006,267.1747180819999,267.02786651200006,267.1747180819999,267.02786651200006,267.1747180819999,space,0.1615822000001117,267.02786651200006,None,267.191760433,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,105,105,30,,,,,,,,,,,,,267.6924393989999,None,267.6924393989999,None,267.6924393989999,None,268.73357691500007,None,268.73357691500007,None,268.73357691500007,None,0.05,0.2,268.91318903299987,269.045822185,268.91318903299987,269.045822185,268.91318903299987,269.045822185,space,1.8660780170000635,268.91318903299987,None,270.78131190099987,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,106,106,84,,,,,,,,,,,,,271.28239616200005,None,271.28239616200005,None,271.28239616200005,None,272.32248552199997,None,272.32248552199997,None,272.32248552199997,None,0.3,0.44999999999999996,272.48206691400003,None,272.48206691400003,None,272.48206691400003,None,space,0.06290350300014325,272.48206691400003,None,272.54738069200005,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,images/light_grey_box,0,0.0,0.15,0,107,107,6,,,,,,,,,,,,,273.04867019200003,None,273.04867019200003,None,273.04867019200003,None,274.08665488400004,None,274.08665488400004,None,274.08665488400004,None,0.05,0.2,274.25486646599995,274.41084145499997,274.25486646599995,274.41084145499997,274.25486646599995,274.41084145499997,space,1.1300169090000054,274.25486646599995,None,275.3876088809999,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,108,108,103,,,,,,,,,,,,,275.88847421599996,None,275.88847421599996,None,275.88847421599996,None,276.9293447419999,None,276.9293447419999,None,276.9293447419999,None,0.0,0.15,277.07901180099987,None,277.07901180099987,None,277.07901180099987,None,space,0.11809946499988655,277.07901180099987,None,277.19953993,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
