image_cue_1,image_cue_2,image_cue_3,image_target_1,image_target_2,image_target_3,targetStart,startTime,endTime,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textStart.started,textStart.stopped,keyStart.keys,keyStart.rt,keyStart.started,keyStart.stopped,imageTrailBefore_1.started,imageTrailBefore_1.stopped,imageTrialBefore_2.started,imageTrialBefore_2.stopped,imageTrialBefore_3.started,imageTrialBefore_3.stopped,imageTrialCue_1.started,imageTrialCue_1.stopped,imageTrialCue_2.started,imageTrialCue_2.stopped,imageTrialCue_3.started,imageTrialCue_3.stopped,TrialSceenTargetStart,TrialSceenTargetEnd,imageTrialTarget_1.started,imageTrialTarget_1.stopped,imageTrialTarget_2.started,imageTrialTarget_2.stopped,imageTrialTarget_3.started,imageTrialTarget_3.stopped,keyResponse.keys,keyResponse.rt,keyResponse.started,keyResponse.stopped,textBlank500.started,textBlank500.stopped,textEndSceen.started,textEndSceen.stopped,participant,session,date,expName,psychopyVersion,frameRate,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.5,0.65,0,87,87,109,,,,,,,,,,,,,195.39933909999672,None,195.39933909999672,None,195.39933909999672,None,196.39939959999174,None,196.39939959999174,None,196.39939959999174,None,0.3,0.44999999999999996,196.5660958000226,196.6994453999214,196.5660958000226,196.6994453999214,196.5660958000226,196.6994453999214,space,0.1337119999807328,196.5660958000226,None,196.71608929999638,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.05,0.2,0,88,88,28,,,,,,,,,,,,,197.21614959998988,None,197.21614959998988,None,197.21614959998988,None,198.21614029991906,None,198.21614029991906,None,198.21614029991906,None,0.0,0.15,198.39962729997933,None,198.39962729997933,None,198.39962729997933,None,space,0.16698149999137968,198.39962729997933,None,198.58289299998432,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,89,89,116,,,,,,,,,,,,,199.0829491999466,None,199.0829491999466,None,199.0829491999466,None,200.083019600017,None,200.083019600017,None,200.083019600017,None,0.5,0.65,200.24970699998084,None,200.24970699998084,None,200.24970699998084,None,space,0.2000929000787437,200.24970699998084,None,200.4663964000065,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.05,0.2,0,90,90,38,,,,,,,,,,,,,200.96633470000234,None,200.96633470000234,None,200.96633470000234,None,201.96642650000285,None,201.96642650000285,None,201.96642650000285,None,0.5,0.65,202.1665542999981,None,202.1665542999981,None,202.1665542999981,None,space,0.13357009994797409,202.1665542999981,None,202.31653549999464,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,91,91,94,,,,,,,,,,,,,202.81657579995226,None,202.81657579995226,None,202.81657579995226,None,203.81665169994812,None,203.81665169994812,None,203.81665169994812,None,0.3,0.44999999999999996,203.9833252999233,None,203.9833252999233,None,203.9833252999233,None,space,0.13343139993958175,203.9833252999233,None,204.13332609995268,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,0,0.1,0.25,0,92,92,47,,,,,,,,,,,,,204.63337639998645,None,204.63337639998645,None,204.63337639998645,None,205.633518800023,None,205.633518800023,None,205.633518800023,None,0.3,0.44999999999999996,205.9001476999838,None,205.9001476999838,None,205.9001476999838,None,space,0.06697360007092357,205.9001476999838,None,205.9834746000124,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.1,0.25,0,93,93,48,,,,,,,,,,,,,206.48351659998298,None,206.48351659998298,None,206.48351659998298,None,207.48356919991784,None,207.48356919991784,None,207.48356919991784,None,0.2,0.35,207.65027139999438,None,207.65027139999438,None,207.65027139999438,None,space,0.15028760000132024,207.65027139999438,None,207.81697809998877,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,94,94,12,,,,,,,,,,,,,208.31697659997735,None,208.31697659997735,None,208.31697659997735,None,209.3170845999848,None,209.3170845999848,None,209.3170845999848,None,0.3,0.44999999999999996,209.51708279992454,209.63376190001145,209.51708279992454,209.63376190001145,209.51708279992454,209.63376190001145,space,0.18362459994386882,209.51708279992454,None,209.7170720999129,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,95,95,11,,,,,,,,,,,,,210.2171336999163,None,210.2171336999163,None,210.2171336999163,None,211.21720610000193,None,211.21720610000193,None,211.21720610000193,None,0.1,0.25,211.4172238999745,None,211.4172238999745,None,211.4172238999745,None,space,0.15057830000296235,211.4172238999745,None,211.58387089997996,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,96,96,73,,,,,,,,,,,,,212.0839571999386,None,212.0839571999386,None,212.0839571999386,None,213.08394389995374,None,213.08394389995374,None,213.08394389995374,None,0.0,0.15,213.30072419997305,213.38404639996588,213.30072419997305,213.38404639996588,213.30072419997305,213.38404639996588,space,0.15034060005564243,213.30072419997305,None,213.46738509996794,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,97,97,70,,,,,,,,,,,,,213.96741559996735,None,213.96741559996735,None,213.96741559996735,None,214.96750209992751,None,214.96750209992751,None,214.96750209992751,None,0.0,0.15,215.20085289992858,None,215.20085289992858,None,215.20085289992858,None,space,0.08446449995972216,215.20085289992858,None,215.30085499992128,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,98,98,113,,,,,,,,,,,,,215.8008877999382,None,215.8008877999382,None,215.8008877999382,None,216.80096219992265,None,216.80096219992265,None,216.80096219992265,None,0.1,0.25,217.0343282999238,None,217.0343282999238,None,217.0343282999238,None,space,0.10028769995551556,217.0343282999238,None,217.1509940000251,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,99,99,1,,,,,,,,,,,,,217.65101789997425,None,217.65101789997425,None,217.65101789997425,None,218.65109870000742,None,218.65109870000742,None,218.65109870000742,None,0.2,0.35,218.8844368000282,218.98445190000348,218.8844368000282,218.98445190000348,218.8844368000282,218.98445190000348,space,0.10033669997937977,218.8844368000282,None,219.00113689992577,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,0,0.5,0.65,0,100,100,117,,,,,,,,,,,,,219.50120159995276,None,219.50120159995276,None,219.50120159995276,None,220.50117780000437,None,220.50117780000437,None,220.50117780000437,None,0.2,0.35,220.6845939999912,220.8012743999716,220.6845939999912,220.8012743999716,220.6845939999912,220.8012743999716,space,0.18362670007627457,220.6845939999912,None,220.88461770000868,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,101,101,81,,,,,,,,,,,,,221.3846760999877,None,221.3846760999877,None,221.3846760999877,None,222.38433539995458,None,222.38433539995458,None,222.38433539995458,None,0.3,0.44999999999999996,222.6180836999556,222.66809479997028,222.6180836999556,222.66809479997028,222.6180836999556,222.66809479997028,space,0.06694469996728003,222.6180836999556,None,222.70142890000716,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.2,0.35,0,102,102,79,,,,,,,,,,,,,223.20146519993432,None,223.20146519993432,None,223.20146519993432,None,224.20154189993627,None,224.20154189993627,None,224.20154189993627,None,0.5,0.65,224.43488179997075,224.5515559000196,224.43488179997075,224.5515559000196,224.43488179997075,224.5515559000196,space,0.1336591000435874,224.43488179997075,None,224.5848880999256,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.0,0.15,0,103,103,8,,,,,,,,,,,,,225.0849308000179,None,225.0849308000179,None,225.0849308000179,None,226.08503680001013,None,226.08503680001013,None,226.08503680001013,None,0.05,0.2,226.26834900001995,226.41838209994603,226.26834900001995,226.41838209994603,226.26834900001995,226.41838209994603,space,0.20030749996658415,226.26834900001995,None,226.48503470001742,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,0,0.3,0.45,0,104,104,87,,,,,,,,,,,,,226.98507319996133,None,226.98507319996133,None,226.98507319996133,None,227.98514180001803,None,227.98514180001803,None,227.98514180001803,None,0.0,0.15,228.20183829998132,228.31848469993565,228.20183829998132,228.31848469993565,228.20183829998132,228.31848469993565,space,0.13364820007700473,228.20183829998132,None,228.35187160002533,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,105,105,35,,,,,,,,,,,,,228.85188909992576,None,228.85188909992576,None,228.85188909992576,None,229.85189539997373,None,229.85189539997373,None,229.85189539997373,None,0.0,0.15,230.0520202999469,230.15200180001557,230.0520202999469,230.15200180001557,230.0520202999469,230.15200180001557,space,0.15022519999183714,230.0520202999469,None,230.21866200002842,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,images/light_grey_box,0,0.5,0.65,0,106,106,106,,,,,,,,,,,,,230.71871019992977,None,230.71871019992977,None,230.71871019992977,None,231.71877439995296,None,231.71877439995296,None,231.71877439995296,None,0.05,0.2,231.9687760999659,232.06877519993577,231.9687760999659,232.06877519993577,231.9687760999659,232.06877519993577,space,0.100274300086312,231.9687760999659,None,232.08546929992735,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,107,107,93,,,,,,,,,,,,,232.58550769998692,None,232.58550769998692,None,232.58550769998692,None,233.58550819999073,None,233.58550819999073,None,233.58550819999073,None,0.05,0.2,233.80226409994066,233.91895780002233,233.80226409994066,233.91895780002233,233.80226409994066,233.91895780002233,space,0.15028229996096343,233.80226409994066,None,233.96897489996627,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,108,108,114,,,,,,,,,,,,,234.46898509992752,None,234.46898509992752,None,234.46898509992752,None,235.46908930002246,None,235.46908930002246,None,235.46908930002246,None,0.1,0.25,235.735745199956,235.76907669997308,235.735745199956,235.76907669997308,235.735745199956,235.76907669997308,space,0.2169924998888746,235.735745199956,None,235.96909619995859,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,109,109,83,,,,,,,,,,,,,236.4691219999222,None,236.4691219999222,None,236.4691219999222,None,237.4691971000284,None,237.4691971000284,None,237.4691971000284,None,0.05,0.2,237.61926449998282,237.76921389997005,237.61926449998282,237.76921389997005,237.61926449998282,237.76921389997005,space,0.20024879998527467,237.61926449998282,None,237.8359133999329,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,110,110,52,,,,,,,,,,,,,238.33594669995364,None,238.33594669995364,None,238.33594669995364,None,239.33601650001947,None,239.33601650001947,None,239.33601650001947,None,0.0,0.15,239.63604130002204,239.63604130002204,239.63604130002204,239.63604130002204,239.63604130002204,239.63604130002204,space,2.067164700012654,239.63604130002204,None,241.7195509999292,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,111,111,75,,,,,,,,,,,,,242.21957369998563,None,242.21957369998563,None,242.21957369998563,None,243.219691199949,None,243.219691199949,None,243.219691199949,None,0.2,0.35,243.40299710002728,243.5364381999243,243.40299710002728,243.5364381999243,243.40299710002728,243.5364381999243,space,0.18366900004912168,243.40299710002728,None,243.60304969991557,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,112,112,92,,,,,,,,,,,,,244.10305259993766,None,244.10305259993766,None,244.10305259993766,None,245.10312280000653,None,245.10312280000653,None,245.10312280000653,None,0.5,0.65,245.28647739998996,None,245.28647739998996,None,245.28647739998996,None,space,0.06778889999259263,245.28647739998996,None,245.36981449997984,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,113,113,44,,,,,,,,,,,,,245.86986420000903,None,245.86986420000903,None,245.86986420000903,None,246.86994170001708,None,246.86994170001708,None,246.86994170001708,None,0.1,0.25,247.06995039992034,247.18660949997138,247.06995039992034,247.18660949997138,247.06995039992034,247.18660949997138,space,0.9503649999387562,247.06995039992034,None,248.03668359993026,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box_with_target,images/light_grey_box,images/light_grey_box,0,0.0,0.15,0,114,114,16,,,,,,,,,,,,,248.53672739991453,None,248.53672739991453,None,248.53672739991453,None,249.53679599997122,None,249.53679599997122,None,249.53679599997122,None,0.3,0.44999999999999996,249.75347509991843,249.886817599996,249.75347509991843,249.886817599996,249.75347509991843,249.886817599996,space,0.16701370000373572,249.75347509991843,None,249.93683339993004,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.05,0.2,0,115,115,39,,,,,,,,,,,,,250.43686769995838,None,250.43686769995838,None,250.43686769995838,None,251.4369589999551,None,251.4369589999551,None,251.4369589999551,None,0.05,0.2,251.62027339998167,None,251.62027339998167,None,251.62027339998167,None,space,0.10030300007201731,251.62027339998167,None,251.7369821999455,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.2,0.35,0,116,116,69,,,,,,,,,,,,,252.23700139997527,None,252.23700139997527,None,252.23700139997527,None,253.2370700999163,None,253.2370700999163,None,253.2370700999163,None,0.5,0.65,253.4037571999943,None,253.4037571999943,None,253.4037571999943,None,space,0.11767740000505,253.4037571999943,None,253.5371241000248,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,117,117,56,,,,,,,,,,,,,254.03713920002338,None,254.03713920002338,None,254.03713920002338,None,255.03721560002305,None,255.03721560002305,None,255.03721560002305,None,0.0,0.15,255.2205551000079,None,255.2205551000079,None,255.2205551000079,None,space,0.0669875000603497,255.2205551000079,None,255.30390109994914,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.3,0.45,0,118,118,98,,,,,,,,,,,,,255.80396869999822,None,255.80396869999822,None,255.80396869999822,None,256.8040113999741,None,256.8040113999741,None,256.8040113999741,None,0.3,0.44999999999999996,257.0040313999634,None,257.0040313999634,None,257.0040313999634,None,space,0.11705750005785376,257.0040313999634,None,257.13737010001205,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.3,0.45,0,119,119,88,,,,,,,,,,,,,257.63742599997204,None,257.63742599997204,None,257.63742599997204,None,258.6374801999191,None,258.6374801999191,None,258.6374801999191,None,0.0,0.15,258.8041427999269,None,258.8041427999269,None,258.8041427999269,None,space,0.1337109999731183,258.8041427999269,None,258.95418180001434,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.4542403999949,None,,,,,,,
